title,artist,year,spotify_url
I'm Ready,AJR,2015,https://open.spotify.com/track/3oYbe2YVDCOaHhtzY7JEHs
Troublemaker (feat. Flo Rida),"Olly Murs, Flo Rida",2011,https://open.spotify.com/track/0gRczqVHrEQQDyizJUtgRc
When the Beat Drops Out,Marlon Roudette,2014,https://open.spotify.com/track/1tMSsGhbQtMI4uPfUT2Mdo
Do I Wanna Know?,Arctic Monkeys,2013,https://open.spotify.com/track/5FVd6KXrgO9B3JPmC8OPst
Jet Lag (feat. Natasha Bedingfield),"Simple Plan, Natasha Bedingfield",2011,https://open.spotify.com/track/5vamMB1r3rtCtGVe5LB9VM
The Fighter,"Gym Class Heroes, Ryan Tedder",2011,https://open.spotify.com/track/3C9GbDz0kpP9GyoDWXLBUM
Stereo Hearts (feat. Adam Levine),"Gym Class Heroes, Adam Levine",2011,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz
Ass Back Home (feat. Neon Hitch),"Gym Class Heroes, Neon Hitch",2011,https://open.spotify.com/track/3bfqkspKABT4pPicm6wC9F
Good Time,"Owl City, Carly Rae Jepsen",2012,https://open.spotify.com/track/1kPpge9JDLpcj15qgrPbYX
Opposite of Adults,Chiddy Bang,2010,https://open.spotify.com/track/0wP0UlOi6rJGSiksmoMF8Y
Summer Paradise (feat. Sean Paul) - Single Version,"Simple Plan, Sean Paul",2012,https://open.spotify.com/track/03ZW7ctBFti8Odwn2hGZr9
Disturbia,Rihanna,2008,https://open.spotify.com/track/01BvT9GPtThEzcMxkptkgN
Club Can't Handle Me (feat. David Guetta) - From the Step Up 3D Soundtrack,Flo Rida,2010,https://open.spotify.com/track/0xcl9XT60Siji6CSG4y6nb
Miami 2 Ibiza - Swedish House Mafia vs. Tinie Tempah,"Swedish House Mafia, Tinie Tempah",2010,https://open.spotify.com/track/7gWSWDBriMK7YKefAe4NMP
Need You Now,Lady A,2010,https://open.spotify.com/track/7GAaTpSoTWUTbP2Yxlt4Hd
Not Afraid,Eminem,2010,https://open.spotify.com/track/4hEl2wrneFEJbJ6SDYWd2f
One (Your Name) - Radio Edit,"Swedish House Mafia, Pharrell Williams",2010,https://open.spotify.com/track/1qZMPmpD1jDcOA7gZ6TCde
Take Over Control,"AFROJACK, Eva Simons",2010,https://open.spotify.com/track/24ATpf896KofEEDCd13myS
The Only Exception,Paramore,2009,https://open.spotify.com/track/3ZHfX6kbiY7JVsB63lLOLu
Beautiful People - Radio Edit,"Chris Brown, Benny Benassi",2011,https://open.spotify.com/track/5voUL3kg4EG2z26Km0Ncih
Mr. Saxobeat - Radio Edit,Alexandra Stan,2011,https://open.spotify.com/track/7jaSSARL6ZLVuD4NePLHlo
Calling (Lose My Mind) - Radio Edit,"Sebastian Ingrosso, Alesso, Ryan Tedder",2012,https://open.spotify.com/track/5Sey3HgGa6KB46mlOyCClZ
Let The Bass Kick In Miami Bitch - Extended Mix,"Chuckie, LMFAO",2013,https://open.spotify.com/track/6la7V1VClv4K67SjxnXcjy
Wouldn't It Be Nice - Remastered 1999,The Beach Boys,2006,https://open.spotify.com/track/0cx32rX0uZvcJUP92Wkj2y
Total Eclipse of the Heart,Bonnie Tyler,2009,https://open.spotify.com/track/5p34sF7EskpzTuW3RGy9fs
Pony,Ginuwine,1999,https://open.spotify.com/track/6mz1fBdKATx6qP4oP1I65G
Rollover D.J.,Jet,2003,https://open.spotify.com/track/6L1MZag7xf7izfZSs4dEoa
Only Love Can Hurt Like This,Paloma Faith,2014,https://open.spotify.com/track/62ke5zFUJN6RvtXZgVH0F8
I Will Always Love You,Whitney Houston,1992,https://open.spotify.com/track/4eHbdreAnSOrDDsFfc4Fpm
Billie Jean,Michael Jackson,2008,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5
Tainted Love,Soft Cell,1981,https://open.spotify.com/track/0cGG2EouYCEEC3xfa0tDFV
My Sharona,The Knack,1979,https://open.spotify.com/track/1HOMkjp0nHMaTnfAkslCQj
"My Neck, My Back",Khia,2002,https://open.spotify.com/track/3H6JUtLbiZh07T7GLiuTON
Jai Ho! (You Are My Destiny),"A.R. Rahman, The Pussycat Dolls, Nicole Scherzinger",2009,https://open.spotify.com/track/59wpu37k02o2UGZIPpcSPd
Punching In A Dream,The Naked And Famous,2010,https://open.spotify.com/track/56DahzmzLeMsmZYEOtPcCX
Jack & Diane,John Mellencamp,1982,https://open.spotify.com/track/21MsRs5ShUpwYsr6xfuPyH
Hello,Lionel Richie,1983,https://open.spotify.com/track/6HMvJcdw6qLsyV1b5x29sa
Ghostbusters,Ray Parker Jr.,2010,https://open.spotify.com/track/0sTHEo24E8LxasEkSnpUkx
Celebration,Kool & The Gang,1980,https://open.spotify.com/track/5wiu4PUC6CLNNbC48vqGOb
The Boys Of Summer,Don Henley,1984,https://open.spotify.com/track/0p7T2DoRUeLX47sa3Ar2Ny
Love Shack,The B-52's,1989,https://open.spotify.com/track/4W4wYHtsrgDiivRASVOINL
I Can't Dance - Remastered 2007,Genesis,1991,https://open.spotify.com/track/7safX55XidhznxK5eDdDm5
Oh Yeah,Yello,1985,https://open.spotify.com/track/0dNiIiUZTj7P5fnzXPkQtk
Panama - 2015 Remaster,Van Halen,1984,https://open.spotify.com/track/05RgAMGypEvqhNs5hPCbMS
Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",2012,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
Fix You,Coldplay,2005,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q
Play Hard (feat. Ne-Yo & Akon),"David Guetta, Ne-Yo, Akon",2012,https://open.spotify.com/track/5YPMEOJ58kfl56VHxTgwx3
"Hold On, We're Going Home","Drake, Majid Jordan",2013,https://open.spotify.com/track/6jdOi5U5LBzQrc4c1VT983
Hmmm,Hott Headzz,2016,https://open.spotify.com/track/7bEKga8eFygrhFWB5KTl3A
Nasty Freestyle,T-Wayne,2015,https://open.spotify.com/track/0PT7nlpo11hYYyfnBgtilT
Stop the Rock,Apollo 440,1998,https://open.spotify.com/track/37jrubWAb4F9TY2GgSRG56
Counting Stars,OneRepublic,2014,https://open.spotify.com/track/6sy3LkhNFjJWlaeSMNwQ62
Gas Pedal,"Sage The Gemini, Iamsu!",2014,https://open.spotify.com/track/2ng5lhEsASy6jgbOLg877a
Black Skinhead,Kanye West,2013,https://open.spotify.com/track/722tgOgdIbNe3BEyLnejw4
Diamonds,Rihanna,2012,https://open.spotify.com/track/6O20JhBJPePEkBdrB5sqRx
Where Have You Been,Rihanna,2011,https://open.spotify.com/track/3tyPOhuVnt5zd5kGfxbCyL
I Like To Move It (feat. The Mad Stuntman) - Radio Mix,"Reel 2 Real, The Mad Stuntman, Alex Natale DJ, Visnadi",2007,https://open.spotify.com/track/48XTrEbn0R7YbCB6BSSIUW
Livin' la Vida Loca,Ricky Martin,1999,https://open.spotify.com/track/0Ph6L4l8dYUuXFmb71Ajnd
Gangnam Style (강남스타일),PSY,2012,https://open.spotify.com/track/03UrZgTINDqvnUMbbIMhql
Blurred Lines,"Robin Thicke, T.I., Pharrell Williams",2013,https://open.spotify.com/track/0n4bITAu0Y0nigrz3MFJMb
No Diggity,"Blackstreet, Dr. Dre, Queen Pen",1996,https://open.spotify.com/track/0AvV49z4EPz5ocYN7eKGAK
I Love It (feat. Charli XCX),"Icona Pop, Charli xcx",2013,https://open.spotify.com/track/6HZ9VeI5IRFCNQLXhpF4bq
Witch Doctor - Radio Mix,Cartoons,1998,https://open.spotify.com/track/1li2UA33w6LQcVXt4Di5UA
"Blaze Of Glory - From ""Young Guns II"" Soundtrack",Jon Bon Jovi,2010,https://open.spotify.com/track/6Dwy69C8556LxhPlKAMD1K
Harlem Shake,Baauer,2013,https://open.spotify.com/track/01XFgRZfZI7oBagNf1Loml
Fancy,"Iggy Azalea, Charli xcx",2014,https://open.spotify.com/track/29l9kMr8pFN3Fk2NpvGOb2
Don't Stop the Party (feat. TJR),"Pitbull, TJR",2012,https://open.spotify.com/track/2uLlg1tifvKUbB6ztXMPyi
Hot N Cold,Katy Perry,2008,https://open.spotify.com/track/1ulXmqjktxSdrdT1bzc69H
I'm Your Funny Bear - The Gummi Bear Song,Gummibär,2009,https://open.spotify.com/track/1mi9JKzRZP5gkNm4p5WHZd
"Я очень рад, ведь я, наконец, возвращаюсь домой",Eduard Khil,2013,https://open.spotify.com/track/1mkJUZydDJCu8p09Ieqx40
Chacarron - Radio Edit,El Chombo,2006,https://open.spotify.com/track/1HnQcY4VmcysHIOY8zR5wF
Pon de Replay,Rihanna,2005,https://open.spotify.com/track/6GC6lcKgjCdsdIz5OiCUw5
Freestyler,Bomfunk MC's,2000,https://open.spotify.com/track/47xLbuUdmD03ATrke934S1
Surfin' Bird - Original recording,The Trashmen,2010,https://open.spotify.com/track/4M00DojNN1TQoKkfJpXhnk
Ultimate,Denzel Curry,2015,https://open.spotify.com/track/5QxxIhXt7E8yR3F7U9ajiV
F.U.N. Song,"Spongebob Squarepants, Plankton",2009,https://open.spotify.com/track/3wMgiEIahju80hTEXtf3Ya
Three Little Birds,Bob Marley & The Wailers,1977,https://open.spotify.com/track/4efoEY8iDBzUqitjmNDhpN
Buffalo Soldier,Bob Marley & The Wailers,1983,https://open.spotify.com/track/1QQfbfMfyzNZhT5fg3RpuS
P.I.M.P.,50 Cent,2003,https://open.spotify.com/track/3G0yz3DZn3lfraledmBCT0
Gangsta's Paradise (feat. L.V.),"Coolio, L.V.",2014,https://open.spotify.com/track/3FH6RVJ1AvBV95O20VA7NM
Karma Chameleon,Culture Club,1993,https://open.spotify.com/track/48O0GrGJWml3DzHhC5sJ7a
Ooh Ahh (My Life Be Like) (feat. Toby Mac),"Grits, TobyMac",2002,https://open.spotify.com/track/1iUoWD9qE93GyoT80O5IKt
I Like The Way - Radio Edit,Bodyrockers,2005,https://open.spotify.com/track/0YqdtgkhhcbzWQuBmN0Lik
Price Tag,"Jessie J, B.o.B",2011,https://open.spotify.com/track/2fTsFCKRFQ5M0igJgabnLA
Hook Me Up,The Veronicas,2007,https://open.spotify.com/track/5S0OKEFqBZU4JXQNYgMtli
Wannabe,Spice Girls,1996,https://open.spotify.com/track/1Je1IMUlBXcx1Fz0WE7oPT
99 Problems,JAY-Z,2003,https://open.spotify.com/track/1l6DvDFssUqMnsFJNFnrRJ
Fuck Tha Police,N.W.A.,1996,https://open.spotify.com/track/0DFRrABd2ppHhS3QaZuCJ1
Everybody (Backstreet's Back) - Extended Version,Backstreet Boys,1996,https://open.spotify.com/track/5WTxbyWTpoqhdxEN2szOnl
Waterfalls,TLC,1994,https://open.spotify.com/track/6qspW4YKycviDFjHBOaqUY
Rock DJ,Robbie Williams,2000,https://open.spotify.com/track/4pbyDPjFgfPqFTcIMC8xpK
Clocks,Coldplay,2002,https://open.spotify.com/track/0BCPKOYdS2jbQ8iyB56Zns
Gettin' Jiggy Wit It,Will Smith,1997,https://open.spotify.com/track/0weAUscowxeqDtpCgtbpgp
Butterfly,Crazy Town,2000,https://open.spotify.com/track/4BggEwLhGfrbrl7JBhC8EC
Let's Get Loud,Jennifer Lopez,1999,https://open.spotify.com/track/6wY3O8syB9UoYGFcojLv4c
"Whenever, Wherever",Shakira,2001,https://open.spotify.com/track/2lnzGkdtDj5mtlcOW2yRtG
Hot In Herre,Nelly,2002,https://open.spotify.com/track/0oXuKhuNkXiZtuoxrdt3Ca
"5, 6, 7, 8",Steps,2000,https://open.spotify.com/track/0pBnOHQ2Ing6NpVvzM0XQF
Ride Wit Me,"Nelly, City Spud",2009,https://open.spotify.com/track/5x2TDyeeTpf0riUoQDrvsV
Smack That,"Akon, Eminem",2006,https://open.spotify.com/track/3qKGvSu1inEZKwYQnMavNA
Get Right,Jennifer Lopez,2005,https://open.spotify.com/track/3jVSV60WZE5jPE2a6KGNFy
Heaven,"DJ Sammy, Yanou, Do",2002,https://open.spotify.com/track/0KT6DLAELYSbgfUemzwGPX
SOS,Rihanna,2006,https://open.spotify.com/track/4S5b3wwIXpVNvY2jeIQdKu
Now You're Gone (feat. DJ Mental Theos Bazzheadz) - DJ Alex Extended Mix,"Basshunter, DJ Mental Theos Bazzheadz",2006,https://open.spotify.com/track/3wgTd0xDw4AUALwD6To0fu
In the Summertime - Single Version,Thirsty Merc,2005,https://open.spotify.com/track/5r7XHPnTPeLKcBeDMLzkse
Superheroes,The Script,2014,https://open.spotify.com/track/37sINbJZcFdHFAsVNsPq1i
Radio Ga Ga - Remastered 2011,Queen,1984,https://open.spotify.com/track/1nQRg9q9uwALGzouOX5OyQ
Ain't It Fun,Paramore,2013,https://open.spotify.com/track/1j8z4TTjJ1YOdoFEDwJTQa
Call Me Maybe,Carly Rae Jepsen,2012,https://open.spotify.com/track/20I6sIOMTCkB6w7ryavxtO
If I Lose Myself - Alesso vs OneRepublic,"OneRepublic, Alesso",2014,https://open.spotify.com/track/3ScJy88F8KqGDfWu8XJhHx
If I Lose Myself,OneRepublic,2014,https://open.spotify.com/track/0ett0qCHbl0vdSRFhRSkMc
Mess Is Mine,Vance Joy,2014,https://open.spotify.com/track/7lrDNvF3TwuC5vC2fGiMjy
Georgia,Vance Joy,2014,https://open.spotify.com/track/1MHXTAtfqlRNkGv5g6Ca6q
Fire and the Flood,Vance Joy,2015,https://open.spotify.com/track/7LI1qAsZiRaIpSA7FaWLXa
Sugar Man,"Yolanda Be Cool, DCup",2014,https://open.spotify.com/track/7up9pItKk5GJf9GutIxsmf
Clarity,"Zedd, Foxes",2012,https://open.spotify.com/track/0VGrgE7GbWaINRnh1bR4k9
Spectrum,"Zedd, Matthew Koma",2012,https://open.spotify.com/track/6ii7kTrjostB8G21X9S6P0
"Young, Wild & Free (feat. Bruno Mars)","Snoop Dogg, Wiz Khalifa, Bruno Mars",2011,https://open.spotify.com/track/5HQVUIKwCEXpe7JIHyY734
Chasing The Sun,The Wanted,2012,https://open.spotify.com/track/4b4c0oH7PtrPsI86drzgFs
We Own The Night,The Wanted,2013,https://open.spotify.com/track/6XS8t28Zl7a9LiZacsRdNK
XO TOUR Llif3,Lil Uzi Vert,2017,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
Wrecking Ball,Miley Cyrus,2013,https://open.spotify.com/track/2vwlzO0Qp8kfEtzTsCXfyE
Started From the Bottom,Drake,2013,https://open.spotify.com/track/3dgQqOiQ9fCKVhNOedd2lf
Wild Ones (feat. Sia),"Flo Rida, Sia",2012,https://open.spotify.com/track/1NpW5kyvO4XrNJ3rnfcNy3
My House,Flo Rida,2015,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1
The Show Goes On,Lupe Fiasco,2011,https://open.spotify.com/track/4NTWZqvfQTlOMitlVn6tew
Brave,Sara Bareilles,2013,https://open.spotify.com/track/6Uy6K3KdmUdAfelUp0SeXn
Next To Me,Emeli Sandé,2012,https://open.spotify.com/track/3vjQt1znaFEnX3PBXsgtVc
Best Song Ever,One Direction,2013,https://open.spotify.com/track/5T7ZFtCcOgkpjxcuaeZbw0
Story of My Life,One Direction,2013,https://open.spotify.com/track/4nVBt6MZDDP6tRVdQTgxJg
Rap God,Eminem,2013,https://open.spotify.com/track/6sDQ4uiWw9OdVrCXFLSlZt
Berzerk,Eminem,2013,https://open.spotify.com/track/2vbWpgFRbqbVZFybdCgm6M
The Other Side,Jason Derulo,2013,https://open.spotify.com/track/4ot2lykiAQeZC1GAnNQNJ4
Don't Wanna Go Home,Jason Derulo,2011,https://open.spotify.com/track/1r3myKmjWoOqRip99CmSj1
It Girl,Jason Derulo,2011,https://open.spotify.com/track/4fINc8dnfcz7AdhFYVA4i7
Breathing,Jason Derulo,2011,https://open.spotify.com/track/12HgZnRqGPwIZJD0gPsUor
Demons,Imagine Dragons,2012,https://open.spotify.com/track/2Oehrcv4Kov0SuIgWyQY9e
Try,P!nk,2012,https://open.spotify.com/track/1jF7IL57ayN4Ity3jQqGu0
Just Give Me a Reason (feat. Nate Ruess),"P!nk, Nate Ruess",2012,https://open.spotify.com/track/1mKXFLRA179hdOWQBwUk9e
Come & Get It,Selena Gomez,2013,https://open.spotify.com/track/5U2m76qAMdr3gXI0g6ptlG
Safe And Sound,Capital Cities,2013,https://open.spotify.com/track/6BnONjR7itGMEqwxKTIlRM
We Can't Stop,Miley Cyrus,2013,https://open.spotify.com/track/2y4lAQpi5VTNLu2ldeTdUH
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],"Daft Punk, Pharrell Williams, Nile Rodgers",2013,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof
Radioactive,Imagine Dragons,2012,https://open.spotify.com/track/6Ep6BzIOB9tz3P4sWqiiAB
White Walls (feat. ScHoolboy Q & Hollis),"Macklemore & Ryan Lewis, Hollis, ScHoolboy Q",2012,https://open.spotify.com/track/6I3KeXBT0E9MoMqYz8srVq
23,"Mike WiLL Made-It, Miley Cyrus, Wiz Khalifa, Juicy J",2013,https://open.spotify.com/track/1XHjU0TGIgl5lMFKAF25Y3
Shower,Becky G,2014,https://open.spotify.com/track/3DmW6y7wTEYHJZlLo1r6XJ
Trumpets,Jason Derulo,2013,https://open.spotify.com/track/6jizk5lOUnfpaZXYMdfeC6
Cool Kids,Echosmith,2013,https://open.spotify.com/track/13P5rwmk2EsoFRIz9UCeh9
My Nigga,"YG, Jeezy, Rich Homie Quan",2014,https://open.spotify.com/track/27PmKcvsjXp7G1IQgLUkYY
Sing,Ed Sheeran,2014,https://open.spotify.com/track/6K8qKeWo5MsFED7wCR6Kop
Hot N*gga,Bobby Shmurda,2014,https://open.spotify.com/track/19gEmPjfqSZT0ulDRfjl0m
Na Na,Trey Songz,2015,https://open.spotify.com/track/5LIleJbUUgtvYnBW9wfY1W
Don't,Ed Sheeran,2014,https://open.spotify.com/track/1huvTbEYtgltjQRXzrNKGi
Roar,Katy Perry,2013,https://open.spotify.com/track/3bDGwl0X3EjQmIyFD1uif5
Wiggle (feat. Snoop Dogg),"Jason Derulo, Snoop Dogg",2013,https://open.spotify.com/track/1MzXFDFEdndvOReLnoZ0p7
Burn,Ellie Goulding,2014,https://open.spotify.com/track/2GgxS8bUT5G25QJTsfSv0R
Break Free,"Ariana Grande, Zedd",2014,https://open.spotify.com/track/1T7Htpf1kEvU9Adf8J0ekk
Anaconda,Nicki Minaj,2014,https://open.spotify.com/track/5eqiMMbaeUZ32Q7sS00H35
Drunk in Love (feat. JAY-Z),"Beyoncé, JAY-Z",2014,https://open.spotify.com/track/6jG2YzhxptolDzLHTGLt7S
Boom Clap,Charli xcx,2015,https://open.spotify.com/track/094RugjgLW6CdPLOJctBZ3
Summer,Calvin Harris,2014,https://open.spotify.com/track/6YUTL4dYpB9xZO5qExPf05
Stay High - Habits Remix,"Tove Lo, Hippie Sabotage",2014,https://open.spotify.com/track/5JCi3pyggvk4B0yd0BK3ow
Loyal,"Chris Brown, Lil Wayne, Tyga",2014,https://open.spotify.com/track/7kqcudBGM74MXVoYMaoWkC
Ayo,"Chris Brown, Tyga",2015,https://open.spotify.com/track/0k6DnZMLoEUH8NGD5zh2SE
Chandelier,Sia,2014,https://open.spotify.com/track/2i8EtsynIudUUaLPUkO6rJ
Say Something,"A Great Big World, Christina Aguilera",2014,https://open.spotify.com/track/6Vc5wAMmXdKIAM7WUoEb7N
The Monster,"Eminem, Rihanna",2013,https://open.spotify.com/track/5U8hKxSaDXB8cVeLFQjvwx
Am I Wrong,Nico & Vinz,2014,https://open.spotify.com/track/2wqaekenSQZm7hxQOYt8oE
All of Me,John Legend,2013,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
Dark Horse,"Katy Perry, Juicy J",2013,https://open.spotify.com/track/4kgsK0fftHtg9gZOzkU5T2
Run Boy Run,Woodkid,2013,https://open.spotify.com/track/2YhapA5E1qTZ1Ykw9Y86ql
Happy,Pharrell Williams,2013,https://open.spotify.com/track/6NPVjNh8Jhru9xOmyQigds
Gladiator,Dami Im,2014,https://open.spotify.com/track/1rGxdvtqhfwDc6cWBJaQlM
Crazy Stupid Love,"Cheryl Cole, Tinie Tempah",2014,https://open.spotify.com/track/6jShUw2NqZxEXH60gVTHrV
Domino,Jessie J,2011,https://open.spotify.com/track/2fQxE0jVrjNMT9oJAXtSJR
Kiss You,One Direction,2012,https://open.spotify.com/track/0AkQbXGN4KG34TS7xLrM68
I Want You To Know,"Zedd, Selena Gomez",2015,https://open.spotify.com/track/19RevBdb9MKUaBIvxSbGd4
Tremor - Sensation 2014 Anthem / Radio Edit,"Dimitri Vegas & Like Mike, Martin Garrix",2014,https://open.spotify.com/track/3ha0enlsnDEreCMHu4l2SV
Rude,MAGIC!,2014,https://open.spotify.com/track/6RtPijgfPKROxEzTHNRiDp
How We Do (Party),Rita Ora,2012,https://open.spotify.com/track/2KlJOPMqqg7KaH1VriZnYI
Walk,Kwabs,2014,https://open.spotify.com/track/2ZvsMMI4aOkMUo92MKQzFI
Super Love,Dami Im,2014,https://open.spotify.com/track/7vlJlPwW4yFwLXOi5jlTdd
I'm an Albatraoz,"AronChupa, Little Sis Nora",2014,https://open.spotify.com/track/5MhsZlmKJG6X5kTHkdwC4B
Outside (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding",2014,https://open.spotify.com/track/7MmG8p0F9N3C4AXdK6o6Eb
Lips Are Movin,Meghan Trainor,2015,https://open.spotify.com/track/6gj08XDlv9Duc2fPOxUmVD
All About That Bass,Meghan Trainor,2015,https://open.spotify.com/track/5jE48hhRu8E6zBDPRSkEq7
Whistle,Flo Rida,2012,https://open.spotify.com/track/3bC1ahPIYt1btJzSSEyyrF
Steal My Girl,One Direction,2014,https://open.spotify.com/track/2Bs4jQEGMycglOfWPBqrVG
Red Lights,Tiësto,2014,https://open.spotify.com/track/015IsLQFXbEm0f541N2qoX
Bad (feat. Vassy) - Radio Edit,"David Guetta, Showtek, VASSY",2014,https://open.spotify.com/track/6eIacmhkE82vZlMDnGS7aP
Shot Me Down (feat. Skylar Grey) - Radio Edit,"David Guetta, Skylar Grey",2014,https://open.spotify.com/track/6qVXkG01rBYGfxIndGOQ3z
NO,Meghan Trainor,2016,https://open.spotify.com/track/3ge54HUrk1ht3EX5SMhIzZ
One Dance,"Drake, Wizkid, Kyla",2016,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
Never Be Like You,"Flume, kai",2016,https://open.spotify.com/track/15O20RQyWJgKrkHID9ynT9
Say It,"Flume, Tove Lo",2016,https://open.spotify.com/track/6vnDoUOHTiVB5DvX18tJon
From Little Things Big Things Grow,Paul Kelly,2008,https://open.spotify.com/track/1Pn0NdCUxsh3pgI3vOPgAp
Seventeen,Jet,2009,https://open.spotify.com/track/0PlyPJ1MKfuQk29El1oWkU
I Was Made For Lovin' You,KISS,1979,https://open.spotify.com/track/07q0QVgO56EorrSGHC48y3
The Hampsterdance Song,Hampton The Hampster,2000,https://open.spotify.com/track/5pP3RGiUtFVZlWotyJb9Ei
Black or White - Single Version,Michael Jackson,2005,https://open.spotify.com/track/2Cy7QY8HPLk925AyNAt6OG
Who's That Chick? (feat. Rihanna),"David Guetta, Rihanna",2010,https://open.spotify.com/track/3FrX3mx8qq7SZX2NYbzDoj
Don't Dream It's Over,Crowded House,2010,https://open.spotify.com/track/1fiDe8sb2DMEU4JGPOIEB1
Rack City,Tyga,2012,https://open.spotify.com/track/21nFIDqoD1L7ELsprVSzOR
Just A Dream,Nelly,2010,https://open.spotify.com/track/3ZdJffjzJWFimSQyxgGIxN
True Blue - 1986 Version,John Williamson,1986,https://open.spotify.com/track/0ZvsBTqdcOKdvQSV11YG9V
Got 2 Luv U (feat. Alexis Jordan),"Sean Paul, Alexis Jordan",2012,https://open.spotify.com/track/62pSYErgGri97X9aIyBzHm
Want U Back,Cher Lloyd,2013,https://open.spotify.com/track/5FwIpKt0dA15K8xpJRjYnc
Turn Up the Music,Chris Brown,2012,https://open.spotify.com/track/0UlHiqi7seV02XNHLMtfGK
Little Bad Girl (feat. Taio Cruz & Ludacris),"David Guetta, Ludacris, Taio Cruz",2011,https://open.spotify.com/track/6tsMC7YCLcQxr16O77fkoX
This Is How We Do It,Montell Jordan,2015,https://open.spotify.com/track/443VARdacv4KDvymFkZ8Mt
Gonna Make You Sweat (Everybody Dance Now) (feat. Freedom Williams),"C & C Music Factory, Freedom Williams",1990,https://open.spotify.com/track/36rXHqN7D1ETFhyKXXKs4w
Breathe,The Prodigy,1997,https://open.spotify.com/track/5FCyoZGaN6nRod1oNDJIWZ
Whip It,DEVO,1980,https://open.spotify.com/track/4sscDOZCkbLSlDqcCgUJnX
That's the Way (I Like It) - Edit,KC & The Sunshine Band,1998,https://open.spotify.com/track/3P2zU7fEjnZRunH124QnJL
Bangarang (feat. Sirah),"Skrillex, Sirah",2011,https://open.spotify.com/track/6VRhkROS2SZHGlp0pxndbJ
Feel the Love (feat. John Newman),"Rudimental, John Newman",2013,https://open.spotify.com/track/0k73nWaD6RPx2sHFEkGPcn
GDFR (feat. Sage the Gemini & Lookas),"Flo Rida, Sage The Gemini, Lookas",2015,https://open.spotify.com/track/26rdOwwjC2UnweK3xeS58u
jar of hearts,Christina Perri,2011,https://open.spotify.com/track/0HZhYMZOcUzZKSFwPOti6m
ABC,The Jackson 5,1970,https://open.spotify.com/track/6wDviYDtmSDZ0S6TVMM9Vc
Walk Like an Egyptian,The Bangles,1986,https://open.spotify.com/track/5ZEKq8JRtVVXZXEZ9eI9Wf
Push It,Salt-N-Pepa,1986,https://open.spotify.com/track/2xF0GzAiDMEugLYqLZFWLr
Physical,Olivia Newton-John,2005,https://open.spotify.com/track/3imnzhFxhvrlLtvQP2um4B
Careless Whisper,George Michael,1986,https://open.spotify.com/track/2R7858bg0GHuBBxjTyOL7N
Run Away - Radio Edit,"Sunstroke Project, Olia Tira",2016,https://open.spotify.com/track/06bUBaq3PKtjc6DvHN6uiX
The Rhythm of the Night,Corona,1994,https://open.spotify.com/track/0ofMkI3jzmGCElAOgOLeo3
Let's Get It On,Marvin Gaye,1973,https://open.spotify.com/track/4WGENqnUmbv0Ml9NwXMlsD
Wanted Dead Or Alive,Bon Jovi,1986,https://open.spotify.com/track/46ERhnELy62toOMlxe14a3
Blue Suede Shoes,Elvis Presley,1956,https://open.spotify.com/track/47gmoUrZV3w20JAnQOZMcO
Feeling Good,Nina Simone,1965,https://open.spotify.com/track/03LDuFrKIJr4Bb2PvPUI2q
Lean Back,Terror Squad,2004,https://open.spotify.com/track/6H7w7e8zC8QYJyqe7fZHVa
Black and Yellow,Wiz Khalifa,2011,https://open.spotify.com/track/5A6OHHy73AR5tLxgTc98zz
Hung Up,Madonna,2005,https://open.spotify.com/track/3850dYVgOFIXJh5U4BFEWH
Ghost Town,Adam Lambert,2015,https://open.spotify.com/track/44aN5xKL3kGHvQ5bXVk6B8
"All I Do Is Win - Feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross",DJ Khaled,2010,https://open.spotify.com/track/0RIHDrcRAXtUlnkvTYPW1a
My Boo - Hitman's Club Mix,Ghost Town DJs,1996,https://open.spotify.com/track/2OawRn0NvWkStuemgdae4i
Blow Me,P!nk,2012,https://open.spotify.com/track/4k80K0b6KZ2QjAYkXON7q6
Brokenhearted,Karmin,2012,https://open.spotify.com/track/4urcG6Nfubqsuqy3juMjBi
Die Young,Kesha,2012,https://open.spotify.com/track/6mnjcTmK8TewHfyOp3fC9C
Hello,Karmin,2012,https://open.spotify.com/track/7jO1boY6qwRjeu0EBtvDuu
Hot Right Now (feat. RITA ORA) - Radio Edit,"DJ Fresh, Rita Ora",2012,https://open.spotify.com/track/2SSYLcSiT7oImgsS8cPyQu
It's Time,Imagine Dragons,2012,https://open.spotify.com/track/3xqF04FdMK7gpIPG3SPFpY
